,t_amb,t_amb,h_amb,h_amb,f1,f1,f1,f1,f1,f1,f1,f1,f1,f1,f1,f1
datetime,1,2,1,2,1,2,3,4,5,6,7,8,9,10,11,12
2022-11-11,26.59,28.593333333333334,63.24625,61.826249999999995,26.62125,22.099166666666665,23.572916666666668,29.764583333333334,24.808333333333334,25.92125,27.743750000000002,28.402916666666666,23.712500000000002,26.169583333333332,26.4075,24.417083333333334
2022-11-11,26.4116,28.4512,63.836000000000006,62.3508,26.6944,22.147599999999997,23.6364,29.750799999999998,25.014400000000002,26.1748,27.7192,28.386799999999997,23.868000000000002,26.2788,26.346799999999998,24.437199999999997
2022-11-11,26.12576923076923,28.203461538461536,64.32269230769231,62.83576923076923,26.732692307692307,22.11846153846154,23.480384615384615,29.83576923076923,25.066153846153846,26.260384615384616,27.782307692307693,28.515,23.89,26.323076923076922,26.393846153846155,24.390384615384615
2022-11-11,25.964444444444442,27.99037037037037,64.88444444444445,63.28370370370371,26.676296296296297,22.150740740740737,23.424814814814816,29.779999999999998,25.12148148148148,26.344074074074072,27.692222222222224,28.55,23.997037037037035,26.46814814814815,26.47222222222222,24.384814814814813
2022-11-11,25.830714285714286,27.855357142857144,65.34,63.76678571428572,26.743571428571425,22.271785714285716,23.447142857142858,29.937142857142856,25.185714285714287,26.358571428571427,27.72392857142857,28.652142857142856,23.986785714285713,26.55035714285714,26.525357142857143,24.42178571428571
2022-11-11,25.67103448275862,27.569310344827585,65.7706896551724,64.39344827586207,26.724482758620688,22.470689655172414,23.48896551724138,29.935862068965516,25.29206896551724,26.43758620689655,27.625862068965517,28.639655172413793,24.00172413793103,26.600689655172413,26.570344827586204,24.485172413793105
2022-11-11,25.433666666666667,27.623333333333335,66.19933333333333,64.80066666666667,26.757333333333335,22.634,23.569666666666667,29.874333333333333,25.401666666666664,26.537666666666667,27.567999999999998,28.805666666666664,24.07766666666667,26.666,26.637,24.505999999999997
2022-11-11,25.307096774193546,27.460645161290323,66.7216129032258,65.18870967741935,26.813548387096777,22.713870967741936,23.64032258064516,29.95225806451613,25.44,26.588387096774195,27.56967741935484,28.85451612903226,24.12483870967742,26.642258064516128,26.65741935483871,24.546451612903226
2022-11-11,25.2465625,27.2228125,67.16375,65.6746875,26.9159375,22.6990625,23.55625,29.9171875,25.5246875,26.6134375,27.548125,28.8434375,24.1784375,26.698125,26.7484375,24.6065625
2022-11-12,21.98,18.86,81.85,78.78,32.34,24.85,25.62,34.06,25.25,28.99,27.47,27.06,24.23,29.56,25.28,23.86
2022-11-12,19.755000000000003,19.585,80.555,79.91499999999999,29.900000000000002,23.755000000000003,25.9,33.370000000000005,25.08,29.189999999999998,27.755,26.83,26.64,28.884999999999998,27.785,24.259999999999998
2022-11-12,20.49,21.276666666666667,82.22,80.28666666666668,30.95,23.736666666666668,25.266666666666666,33.473333333333336,25.136666666666667,29.133333333333336,27.179999999999996,28.83666666666667,26.926666666666666,29.150000000000002,26.776666666666667,24.506666666666664
2022-11-12,20.705000000000002,21.2075,82.25,80.525,30.3475,24.3925,24.697499999999998,32.8575,24.725,29.6225,27.04,29.337500000000002,25.8075,28.7725,26.4675,24.5875
2022-11-12,20.552,21.1,82.402,80.6,29.604000000000003,24.59,23.746000000000002,32.78,25.080000000000002,29.233999999999998,27.381999999999998,29.970000000000006,26.144,28.472,26.448,24.53
2022-11-12,20.385,20.575,82.25333333333333,80.855,30.084999999999997,24.150000000000002,24.05666666666667,32.52333333333333,25.575,29.39833333333333,27.116666666666664,29.713333333333335,25.57166666666667,28.926666666666666,27.166666666666668,24.325
2022-11-12,20.357142857142858,20.60571428571429,83.12428571428572,80.90428571428572,29.364285714285717,24.23,24.177142857142858,32.43857142857143,25.434285714285714,29.54,27.487142857142857,29.802857142857142,25.50857142857143,28.95285714285714,27.291428571428572,24.571428571428573
2022-11-12,20.38625,20.475,83.21625,80.85875,28.98375,24.51375,24.3825,32.3175,25.7575,29.4575,28.18875,29.69375,25.41125,28.3775,27.29375,24.43375
2022-11-12,20.304444444444446,20.39888888888889,83.41777777777777,81.47555555555556,28.793333333333333,24.43,23.905555555555555,31.872222222222224,25.497777777777777,29.419999999999998,27.97222222222222,29.706666666666667,25.375555555555554,28.163333333333334,27.325555555555557,24.86111111111111
2022-11-12,19.871000000000002,20.235999999999997,84.013,82.00800000000001,28.6,24.478,23.866999999999997,31.534,25.806,29.481,28.105,29.706,25.168,28.15,27.195999999999998,25.069
2022-11-12,19.55454545454546,20.086363636363636,84.43181818181819,82.53090909090909,28.421818181818182,24.41909090909091,23.90909090909091,31.44363636363636,26.124545454545455,29.30909090909091,28.514545454545456,29.55818181818182,25.188181818181818,27.993636363636366,27.30363636363636,25.186363636363637
2022-11-12,19.32916666666667,20.264166666666664,84.83333333333333,82.54416666666667,28.415000000000003,24.278333333333332,23.933333333333334,31.61583333333333,26.309166666666666,29.205833333333334,28.287499999999998,29.449166666666667,25.125,27.986666666666665,27.11,25.0475
2022-11-12,19.247692307692308,20.700769230769232,84.91307692307693,82.73923076923076,28.486923076923077,24.163076923076922,23.903846153846153,31.333076923076923,26.55461538461538,28.93307692307692,28.391538461538463,29.18307692307692,25.086153846153845,28.11923076923077,27.25769230769231,25.043846153846154
2022-11-12,19.420714285714286,20.90285714285714,84.67571428571429,82.30285714285715,28.505714285714284,23.989285714285717,23.857857142857142,31.33642857142857,26.493571428571425,28.81642857142857,28.21357142857143,29.44142857142857,25.06642857142857,27.945714285714285,27.360714285714288,25.20642857142857
2022-11-12,19.87933333333333,21.116666666666667,84.34533333333334,81.97933333333334,28.56,23.685333333333332,23.898666666666667,31.184,26.340666666666667,28.851333333333333,28.163333333333334,29.301333333333332,25.087333333333333,27.929333333333332,27.493333333333332,25.15266666666667
2022-11-12,20.206875,21.55875,83.675625,81.603125,28.495,23.49125,23.895,31.11375,26.441875,28.93,28.02875,29.44875,25.214375,28.24125,27.43375,25.129375
2022-11-12,20.60764705882353,22.109411764705882,83.03,81.16,28.791764705882354,23.551764705882352,23.954705882352943,31.101764705882353,26.456470588235295,28.857647058823527,27.88705882352941,29.54705882352941,25.386470588235294,28.35411764705882,27.47941176470588,24.933529411764706
2022-11-12,21.207222222222224,22.571111111111108,82.48388888888888,80.61055555555555,28.84,23.547777777777778,24.044444444444444,31.046666666666667,26.475555555555555,28.90611111111111,27.752222222222223,29.595555555555556,25.473333333333333,28.25611111111111,27.34722222222222,25.196111111111108
2022-11-12,21.466315789473686,22.884736842105262,81.58263157894737,80.09894736842105,28.811578947368417,23.774736842105266,24.113684210526316,30.89263157894737,26.566315789473684,28.99842105263158,27.810526315789474,29.54736842105263,25.36157894736842,28.19684210526316,27.340526315789475,25.049473684210525
2022-11-12,21.92,23.4975,80.398,79.1755,28.868000000000002,23.991999999999997,24.178,30.812,26.544,28.815499999999997,27.859500000000004,29.52,25.339,28.355,27.481,25.069499999999998
2022-11-12,22.26666666666667,23.987142857142857,79.2547619047619,78.12333333333333,28.962857142857143,24.103809523809524,24.364761904761902,30.762857142857143,26.564761904761905,28.907619047619043,27.805714285714284,29.515238095238097,25.18904761904762,28.435238095238095,27.544285714285714,25.033809523809527
2022-11-12,22.581363636363637,24.41409090909091,78.61727272727272,77.44818181818181,28.970454545454547,24.11590909090909,24.34181818181818,30.77136363636364,26.689090909090908,29.002272727272725,28.020454545454548,29.528636363636362,25.186818181818182,28.402272727272727,27.684545454545454,25.01090909090909
2022-11-12,23.000434782608696,24.91391304347826,77.92217391304348,76.8286956521739,29.13478260869565,24.084347826086958,24.245217391304347,30.836521739130436,26.612608695652174,28.9704347826087,28.168695652173913,29.459130434782605,25.14521739130435,28.441304347826087,27.86521739130435,25.041304347826088
2022-11-12,23.324583333333333,25.20625,77.34958333333334,76.27374999999999,29.129166666666666,24.0925,24.322083333333335,30.854166666666668,26.72083333333333,28.902083333333334,28.239583333333332,29.5525,25.127499999999998,28.547916666666666,27.94333333333333,24.98125
2022-11-12,23.3932,25.514,76.95400000000001,75.898,29.1712,24.1148,24.2832,30.8216,26.948,28.9604,28.311999999999998,29.552,25.0764,28.483600000000003,27.9036,24.936
2022-11-12,23.581153846153846,25.651538461538465,76.495,75.38692307692307,29.226153846153846,23.951153846153847,24.29076923076923,30.974230769230772,26.929230769230767,28.79269230769231,28.17961538461538,29.582692307692305,25.026538461538465,28.564615384615383,28.13346153846154,24.873076923076926
2022-11-12,23.617407407407406,25.875555555555554,76.03296296296296,74.9888888888889,29.176296296296297,23.98296296296296,24.265555555555554,30.94037037037037,26.887777777777778,28.804074074074077,28.084814814814813,29.617037037037036,25.04111111111111,28.625555555555554,28.084444444444443,24.856666666666666
2022-11-12,23.81964285714286,25.986071428571428,75.51642857142858,74.45464285714286,29.183214285714286,24.07,24.209642857142857,30.854285714285712,26.9325,28.69142857142857,28.048928571428572,29.66,25.165357142857143,28.693571428571428,28.013571428571428,24.895714285714288
2022-11-12,23.92413793103448,26.04344827586207,75.00551724137931,73.86689655172414,29.227586206896554,24.08137931034483,24.160344827586208,30.881724137931037,26.908620689655173,28.66448275862069,28.063793103448276,29.617241379310343,25.17413793103448,28.639655172413793,28.014827586206895,24.79689655172414
2022-11-12,23.986333333333334,26.396333333333335,74.61200000000001,73.36266666666667,29.21333333333333,24.026999999999997,24.11733333333333,30.926,26.90266666666667,28.817999999999998,28.160666666666668,29.688666666666666,25.224666666666668,28.603,27.94333333333333,24.788666666666664
2022-11-12,24.13483870967742,26.480645161290322,74.2125806451613,72.82322580645162,29.21,23.99290322580645,24.10741935483871,30.879677419354838,26.830322580645163,28.78516129032258,28.18322580645161,29.674516129032256,25.150967741935485,28.65096774193548,27.984193548387097,24.743225806451612
2022-11-12,24.1459375,26.5859375,73.936875,72.4603125,29.1625,23.97375,24.0059375,30.9278125,26.8775,28.8228125,28.1353125,29.5690625,25.1084375,28.7053125,27.936875,24.6603125
2022-11-12,24.13,26.703333333333333,73.64515151515151,72.31060606060606,29.186363636363637,23.92969696969697,23.94484848484848,30.96333333333333,26.88060606060606,28.82030303030303,28.051212121212124,29.687272727272727,25.083939393939392,28.65909090909091,27.96909090909091,24.60272727272727
2022-11-12,24.087352941176473,26.661470588235293,73.55352941176471,72.22911764705883,29.155,23.904117647058825,23.991470588235295,31.013823529411766,26.91676470588235,28.875882352941176,28.116764705882353,29.802647058823528,25.047941176470587,28.62235294117647,27.94323529411765,24.677941176470586
2022-11-12,24.014857142857142,26.556857142857144,73.56771428571429,72.27457142857143,29.208571428571428,23.899714285714285,24.05,31.073714285714285,26.883714285714284,28.934,28.074857142857145,29.845142857142854,25.05457142857143,28.60457142857143,27.9,24.770285714285716
2022-11-12,23.982222222222223,26.401944444444446,73.69805555555556,72.34694444444443,29.255277777777778,23.846111111111114,24.17361111111111,31.112777777777776,26.93,28.924444444444443,28.067777777777778,29.866111111111113,25.087222222222223,28.605555555555554,27.870555555555555,24.780833333333334
2022-11-12,23.957027027027028,26.328108108108108,73.7808108108108,72.48162162162163,29.215135135135135,23.822972972972973,24.174594594594595,31.06756756756757,26.977027027027027,28.907027027027027,28.144324324324323,29.89702702702703,25.087297297297297,28.61027027027027,27.87027027027027,24.772432432432435
2022-11-12,23.80526315789474,26.268684210526317,73.79526315789474,72.56526315789473,29.17763157894737,23.814210526315787,24.17078947368421,31.121315789473687,26.973684210526315,28.80026315789474,28.202105263157897,29.934473684210527,25.06763157894737,28.640263157894736,27.887631578947367,24.77078947368421
2022-11-12,23.73589743589744,26.232820512820513,73.97923076923077,72.69871794871794,29.23923076923077,23.818717948717946,24.15871794871795,31.11128205128205,26.996153846153845,28.726410256410254,28.215384615384618,30.007435897435897,25.040000000000003,28.539743589743587,27.87410256410256,24.722051282051282
2022-11-12,23.6035,26.05775,74.24199999999999,72.8945,29.217750000000002,23.788,24.189,31.1025,27.02125,28.762,28.177999999999997,30.067500000000003,24.986250000000002,28.54125,27.8205,24.67775
2022-11-12,23.57951219512195,25.927560975609754,74.38951219512195,73.0480487804878,29.121463414634146,23.870731707317074,24.20609756097561,31.148292682926826,27.02,28.695853658536585,28.221463414634144,30.013170731707316,24.99,28.56951219512195,27.839024390243903,24.76439024390244
2022-11-12,23.517380952380954,25.80714285714286,74.53190476190477,73.27809523809523,29.068333333333335,23.88095238095238,24.257142857142856,31.205476190476194,26.987857142857145,28.687142857142856,28.241428571428575,30.06690476190476,24.959047619047617,28.581666666666667,27.928809523809523,24.78190476190476
2022-11-12,23.429767441860466,25.707906976744187,74.76232558139536,73.44302325581396,29.111860465116276,23.911627906976744,24.242093023255816,31.21488372093023,27.04093023255814,28.597441860465118,28.291162790697673,30.110697674418603,24.984651162790694,28.539069767441863,27.863953488372093,24.751860465116277
2022-11-12,23.28590909090909,25.643863636363633,74.92113636363636,73.63704545454544,29.0125,23.9225,24.195909090909087,31.157727272727275,27.0175,28.638181818181817,28.25340909090909,30.134545454545457,24.961363636363636,28.532727272727275,27.834545454545456,24.74
2022-11-12,23.216666666666665,25.576,75.10666666666667,73.82355555555556,29.010666666666665,23.96933333333333,24.160888888888888,31.231333333333335,26.966444444444445,28.614888888888892,28.220444444444446,30.105555555555554,24.908888888888892,28.53022222222222,27.723777777777777,24.808444444444447
2022-11-12,23.109565217391303,25.43521739130435,75.27239130434783,74.07521739130435,29.06478260869565,23.955434782608698,24.187608695652177,31.32195652173913,27.004565217391306,28.621521739130433,28.188043478260873,30.045434782608694,24.95130434782609,28.573478260869567,27.74304347826087,24.789565217391303
2022-11-12,22.994893617021276,25.323191489361704,75.43851063829787,74.25446808510638,29.007659574468082,23.985744680851063,24.16,31.299574468085105,26.981914893617024,28.541702127659576,28.264468085106383,30.001702127659573,25.005531914893616,28.624893617021275,27.733191489361705,24.880425531914895
2022-11-12,22.894583333333333,25.235416666666666,75.62333333333333,74.40291666666667,28.99416666666667,24.00208333333333,24.16270833333333,31.287291666666665,26.97666666666667,28.60729166666667,28.239375,29.99291666666667,25.05479166666667,28.72,27.765208333333334,24.874791666666667
2022-11-13,16.85,18.16,86.69,82.68,32.51,25.63,26.67,32.29,21.85,30.78,31.85,28.49,26.67,28.03,29.4,23.92
2022-11-13,15.490000000000002,18.490000000000002,86.58500000000001,84.17500000000001,32.58,24.11,26.23,32.015,25.385,29.69,30.545,28.07,27.69,29.240000000000002,28.735,22.495
2022-11-13,14.866666666666667,18.376666666666665,85.91000000000001,84.93333333333334,31.30333333333333,23.94333333333333,26.51,31.066666666666666,25.393333333333334,29.80333333333333,30.876666666666665,28.573333333333334,26.80666666666667,29.356666666666666,27.28333333333333,23.833333333333332
2022-11-13,15.735,18.845,85.355,84.4075,29.982499999999998,23.3425,25.73,30.805,25.585,29.955000000000002,30.502499999999998,28.93,26.2375,29.46,27.7875,24.4775
2022-11-13,15.848000000000003,19.407999999999998,86.096,84.214,29.374000000000002,23.798,25.692,31.375999999999998,26.246000000000002,29.796000000000003,29.862000000000002,28.631999999999998,26.378000000000004,28.35,27.613999999999997,24.224
2022-11-13,16.46166666666667,19.536666666666665,85.995,84.395,28.911666666666665,23.883333333333336,25.823333333333334,31.796666666666667,26.584999999999997,29.848333333333333,29.981666666666666,28.575,26.133333333333336,27.88,27.59166666666667,24.38
2022-11-13,16.654285714285713,19.575714285714287,86.18714285714285,83.99000000000001,29.414285714285715,24.384285714285713,25.698571428571427,31.127142857142854,26.85571428571429,29.837142857142858,30.174285714285713,28.631428571428568,26.375714285714285,27.97714285714286,27.09142857142857,24.944285714285716
2022-11-13,17.28625,19.71625,85.8175,83.7,29.5325,24.44375,25.37125,31.0175,27.45,29.95625,29.875,28.37375,26.135,27.88,27.51,25.085
2022-11-13,17.442222222222224,19.503333333333334,85.71666666666667,83.97666666666666,29.25111111111111,24.546666666666667,25.683333333333334,31.36111111111111,27.281111111111112,30.293333333333333,30.009999999999998,28.68777777777778,26.49,28.20777777777778,27.645555555555557,25.39888888888889
2022-11-13,17.727,19.279,85.683,84.228,29.243000000000002,24.433,25.407999999999998,31.511000000000003,27.310000000000002,30.187,30.238999999999997,29.041999999999994,26.298000000000002,28.701999999999998,28.035000000000004,25.363
2022-11-13,17.740000000000002,19.144545454545455,85.78727272727272,84.18818181818182,29.319090909090907,24.598181818181818,25.223636363636363,31.115454545454543,27.372727272727275,30.023636363636363,30.218181818181815,29.320909090909087,26.231818181818184,28.69363636363636,28.14909090909091,25.506363636363634
2022-11-13,17.941666666666666,19.155833333333334,85.605,84.15666666666667,29.444999999999997,24.396666666666665,25.03333333333333,31.474166666666665,27.855833333333333,30.049166666666665,30.405,29.71083333333333,26.32166666666667,28.52916666666667,28.483333333333334,25.8425
2022-11-13,18.457692307692305,19.48076923076923,85.2576923076923,84.0123076923077,29.513076923076923,24.482307692307693,25.23153846153846,31.882307692307695,27.884615384615383,30.096153846153847,30.31692307692308,29.846923076923076,26.363846153846154,28.643076923076926,28.604615384615386,25.965384615384615
2022-11-13,19.182142857142857,19.815,84.45071428571428,83.27499999999999,29.432142857142857,24.42214285714286,25.177142857142858,31.935714285714287,27.967142857142857,29.98,29.983571428571427,30.31714285714286,26.47214285714286,28.865714285714287,28.802142857142858,26.054285714285715
2022-11-13,19.794666666666668,20.377333333333336,83.61933333333333,82.51133333333334,29.388666666666666,24.441333333333333,25.188666666666666,32.285333333333334,27.844,29.894000000000002,29.979333333333333,30.398666666666664,26.93,28.65,29.119333333333334,25.90666666666667
2022-11-13,20.16875,21.16125,82.659375,81.75125,29.63125,24.4575,25.284375,32.42875,27.911250000000003,29.94625,30.0825,30.468125,27.19125,28.436875,29.233125,25.95
2022-11-13,20.749411764705883,21.795294117647057,81.63529411764705,80.71588235294118,29.53705882352941,24.33058823529412,25.350588235294115,32.410000000000004,28.007058823529412,30.09647058823529,30.264705882352942,30.40294117647059,27.01235294117647,28.40352941176471,29.383529411764705,26.09647058823529
2022-11-13,21.480555555555554,22.327777777777776,80.51611111111112,79.8261111111111,29.575000000000003,24.50277777777778,25.577777777777776,32.51111111111111,28.10611111111111,30.078333333333333,30.305555555555557,30.653333333333332,27.15277777777778,28.38111111111111,29.546666666666667,26.186111111111114
2022-11-13,21.990526315789474,23.00052631578947,79.51263157894736,78.89157894736843,29.608421052631577,24.65157894736842,25.49,32.47789473684211,28.360526315789475,30.11263157894737,30.326315789473686,31.0,27.095263157894735,28.606842105263155,29.54842105263158,26.44736842105263
2022-11-13,22.345,23.577,78.249,77.5675,29.691000000000003,24.611,25.551499999999997,32.552,28.392500000000002,30.3735,30.445999999999998,31.069,27.288999999999998,28.871,29.627999999999997,26.372000000000003
